Time (UTC),Open,High,Low,Close,Volume 
2024.04.28 23:00:00,0.65357,0.65417,0.65352,0.65413,986.05
2024.04.29 00:00:00,0.65415,0.65509,0.6536,0.65502,2723.57
2024.04.29 01:00:00,0.65502,0.65603,0.65455,0.65579,6663.83
2024.04.29 02:00:00,0.65582,0.65677,0.65561,0.65644,3498.15
2024.04.29 03:00:00,0.65642,0.65659,0.65614,0.65646,1843.6
2024.04.29 04:00:00,0.65647,0.65863,0.65631,0.65755,10614.88
2024.04.29 05:00:00,0.65755,0.65799,0.6565,0.65667,6051.37
2024.04.29 06:00:00,0.65667,0.65704,0.65516,0.65519,6139.53
2024.04.29 07:00:00,0.65521,0.65645,0.65491,0.6563,10983.04
2024.04.29 08:00:00,0.65629,0.65652,0.65515,0.65563,7718.35
2024.04.29 09:00:00,0.65564,0.65654,0.65534,0.65634,3375.14
2024.04.29 10:00:00,0.65632,0.65655,0.65618,0.65638,1920.67
2024.04.29 11:00:00,0.65638,0.65698,0.65626,0.65648,2465.16
2024.04.29 12:00:00,0.65648,0.65693,0.6555,0.65554,4298.37
2024.04.29 13:00:00,0.65555,0.65592,0.65482,0.65501,6674.93
2024.04.29 14:00:00,0.65501,0.65587,0.65457,0.65583,4720.71
2024.04.29 15:00:00,0.65582,0.65623,0.65571,0.6561,4518.1
2024.04.29 16:00:00,0.65608,0.65719,0.65607,0.65685,4228.96
2024.04.29 17:00:00,0.65685,0.65734,0.65675,0.65682,2495.08
2024.04.29 18:00:00,0.65682,0.65696,0.65637,0.65681,3296.73
2024.04.29 19:00:00,0.6568,0.65682,0.65587,0.65678,4412.67
2024.04.29 20:00:00,0.65678,0.65689,0.65651,0.65656,1162.51
2024.04.29 21:00:00,0.6565,0.6566,0.65593,0.65654,1116.15
2024.04.29 22:00:00,0.65653,0.65673,0.65629,0.65638,612.01
2024.04.29 23:00:00,0.6564,0.6566,0.65597,0.656,1245.85
2024.04.30 00:00:00,0.65599,0.65644,0.65537,0.65599,2750.97
2024.04.30 01:00:00,0.65602,0.6564,0.65432,0.65434,4935.06
2024.04.30 02:00:00,0.65436,0.65451,0.65367,0.65419,3013.35
2024.04.30 03:00:00,0.65418,0.65427,0.65298,0.65334,3010.21
2024.04.30 04:00:00,0.65336,0.65356,0.65308,0.65329,1333.86
2024.04.30 05:00:00,0.65327,0.65329,0.6521,0.65236,3745.18
2024.04.30 06:00:00,0.65236,0.65253,0.65136,0.65219,4701.88
2024.04.30 07:00:00,0.65221,0.65295,0.65208,0.65279,4204.06
2024.04.30 08:00:00,0.65279,0.65287,0.65236,0.65273,2514.88
2024.04.30 09:00:00,0.65272,0.65342,0.65269,0.65314,3177.89
2024.04.30 10:00:00,0.65315,0.65361,0.65297,0.65311,2485.68
2024.04.30 11:00:00,0.65311,0.65311,0.65265,0.65271,2263.32
2024.04.30 12:00:00,0.65272,0.65299,0.64972,0.64993,11213.32
2024.04.30 13:00:00,0.64998,0.65096,0.64901,0.64916,10324.09
2024.04.30 14:00:00,0.6492,0.65046,0.64887,0.64923,11998.31
2024.04.30 15:00:00,0.64923,0.64993,0.64857,0.64884,11308.96
2024.04.30 16:00:00,0.64885,0.64902,0.64813,0.64866,2952.84
2024.04.30 17:00:00,0.64866,0.64899,0.64848,0.64898,2863.85
2024.04.30 18:00:00,0.64899,0.64919,0.64797,0.64822,1947.16
2024.04.30 19:00:00,0.64821,0.64848,0.64768,0.64771,2600.17
2024.04.30 20:00:00,0.6477,0.64792,0.64712,0.64723,2393.73
2024.04.30 21:00:00,0.64717,0.64789,0.64673,0.64751,1435.68
2024.04.30 22:00:00,0.64753,0.64753,0.64696,0.6473,1165.95
2024.04.30 23:00:00,0.6473,0.6478,0.64712,0.64743,1039.86
2024.05.01 00:00:00,0.64747,0.64757,0.64653,0.64656,2608.35
2024.05.01 01:00:00,0.64654,0.64723,0.64652,0.64713,2256.15
2024.05.01 02:00:00,0.64712,0.64727,0.64666,0.64712,1500.78
2024.05.01 03:00:00,0.64713,0.64714,0.64659,0.64674,1050.15
2024.05.01 04:00:00,0.64674,0.64728,0.64648,0.6471,1556.67
2024.05.01 05:00:00,0.64709,0.64774,0.64696,0.64751,1736.1
2024.05.01 06:00:00,0.64748,0.64799,0.64724,0.64744,2397.07
2024.05.01 07:00:00,0.64743,0.64809,0.6473,0.64761,3942.61
2024.05.01 08:00:00,0.64766,0.64806,0.64742,0.64796,2215.41
2024.05.01 09:00:00,0.64797,0.6482,0.64776,0.64811,1831.6
2024.05.01 10:00:00,0.64809,0.64826,0.64778,0.64794,1558.71
2024.05.01 11:00:00,0.64793,0.64827,0.64782,0.64811,1527.82
2024.05.01 12:00:00,0.64812,0.64923,0.64812,0.64846,6556.22
2024.05.01 13:00:00,0.64845,0.64907,0.64827,0.64867,5662.53
2024.05.01 14:00:00,0.64864,0.64951,0.64831,0.64895,8743.9
2024.05.01 15:00:00,0.64897,0.64972,0.6488,0.64932,4059.43
2024.05.01 16:00:00,0.64932,0.64933,0.64886,0.64887,3554.67
2024.05.01 17:00:00,0.64889,0.64903,0.64844,0.64882,4580.79
2024.05.01 18:00:00,0.64878,0.65398,0.64818,0.65333,28409.47
2024.05.01 19:00:00,0.65334,0.65369,0.65001,0.65007,18379.21
2024.05.01 20:00:00,0.65007,0.65303,0.64996,0.6522,6139.93
2024.05.01 21:00:00,0.65218,0.65262,0.65137,0.6524,1544.37
2024.05.01 22:00:00,0.65243,0.6531,0.65234,0.65268,2575.09
2024.05.01 23:00:00,0.65268,0.65326,0.65236,0.65295,1944.68
2024.05.02 00:00:00,0.65293,0.65314,0.6521,0.65221,3913.01
2024.05.02 01:00:00,0.65218,0.65307,0.65152,0.65303,4194.97
2024.05.02 02:00:00,0.65304,0.65383,0.65304,0.65352,4365.56
2024.05.02 03:00:00,0.65351,0.65351,0.65259,0.65292,3147.12
2024.05.02 04:00:00,0.65292,0.65361,0.65279,0.65343,3166.26
2024.05.02 05:00:00,0.65341,0.65422,0.65327,0.65402,3231.56
2024.05.02 06:00:00,0.65402,0.65469,0.65319,0.65364,11351.7
2024.05.02 07:00:00,0.65363,0.65485,0.65344,0.6539,6344.19
2024.05.02 08:00:00,0.65392,0.65448,0.65348,0.65367,5707.03
2024.05.02 09:00:00,0.65366,0.65396,0.65283,0.65306,7217.11
2024.05.02 10:00:00,0.65307,0.65309,0.65211,0.6523,5533.24
2024.05.02 11:00:00,0.65233,0.65293,0.65195,0.65288,3853.56
2024.05.02 12:00:00,0.65289,0.65427,0.65272,0.65287,8720.48
2024.05.02 13:00:00,0.65286,0.65344,0.65219,0.65256,13530.02
2024.05.02 14:00:00,0.65256,0.65372,0.65165,0.65346,11636.33
2024.05.02 15:00:00,0.65346,0.65475,0.65328,0.65459,6582.47
2024.05.02 16:00:00,0.65459,0.6559,0.65419,0.65565,5166.91
2024.05.02 17:00:00,0.65564,0.65632,0.65544,0.65607,6348.27
2024.05.02 18:00:00,0.65608,0.65727,0.65601,0.65727,5234.52
2024.05.02 19:00:00,0.65727,0.65727,0.65619,0.65649,4378.02
2024.05.02 20:00:00,0.65647,0.65657,0.65627,0.65642,1520.27
2024.05.02 21:00:00,0.65639,0.6567,0.65596,0.65645,1902.1
2024.05.02 22:00:00,0.65644,0.65705,0.65644,0.65689,910.84
2024.05.02 23:00:00,0.65689,0.6574,0.65687,0.65695,1369.41
2024.05.03 00:00:00,0.65693,0.65787,0.65641,0.65781,3011.89
2024.05.03 01:00:00,0.65782,0.6585,0.65748,0.658,4464.48
2024.05.03 02:00:00,0.65798,0.65802,0.65726,0.65752,3190.36
2024.05.03 03:00:00,0.65751,0.65777,0.65702,0.65748,2229.33
2024.05.03 04:00:00,0.65747,0.65761,0.65701,0.65729,1199.95
2024.05.03 05:00:00,0.6573,0.65832,0.65728,0.65782,2544.03
2024.05.03 06:00:00,0.65782,0.65783,0.6569,0.65717,5388.45
2024.05.03 07:00:00,0.65717,0.65771,0.65676,0.65743,4539.89
2024.05.03 08:00:00,0.65743,0.65828,0.6573,0.65815,3193.25
2024.05.03 09:00:00,0.65815,0.65835,0.65781,0.65815,3303.98
2024.05.03 10:00:00,0.65816,0.65834,0.65793,0.65833,2780.5
2024.05.03 11:00:00,0.65832,0.65854,0.65768,0.65799,3811.9
2024.05.03 12:00:00,0.65799,0.66465,0.65783,0.66369,21310.88
2024.05.03 13:00:00,0.66369,0.66391,0.66204,0.66267,19347.05
2024.05.03 14:00:00,0.66266,0.66485,0.65998,0.66088,24176.25
2024.05.03 15:00:00,0.66091,0.66202,0.66053,0.66136,7801.92
2024.05.03 16:00:00,0.66136,0.66172,0.66087,0.66107,6084.72
2024.05.03 17:00:00,0.66108,0.66141,0.66052,0.66123,2688.84
2024.05.03 18:00:00,0.66124,0.66141,0.66112,0.66128,1984.23
2024.05.03 19:00:00,0.66128,0.6615,0.66113,0.66117,2593.41
2024.05.03 20:00:00,0.66117,0.66129,0.6608,0.66081,1579.57
2024.05.05 21:00:00,0.66145,0.6618,0.66043,0.66081,680.67
