Time (EET),Open,High,Low,Close,Volume 
2025.08.12 04:00:00,1.37787,1.378,1.3773,1.37758,4684.14
2025.08.12 05:00:00,1.37759,1.37759,1.37713,1.37728,2995.2
2025.08.12 06:00:00,1.37727,1.37771,1.37714,1.37771,2968.35
2025.08.12 07:00:00,1.37772,1.3784,1.37734,1.37739,3825.3
2025.08.12 08:00:00,1.37739,1.37815,1.37733,1.37773,5599.5
2025.08.12 09:00:00,1.37774,1.3785,1.37735,1.37837,6631.05
2025.08.12 10:00:00,1.37836,1.37836,1.37749,1.37789,4844.73
2025.08.12 11:00:00,1.37788,1.37919,1.37758,1.37885,4421.34
2025.08.12 12:00:00,1.37886,1.37923,1.3787,1.37908,3697.71
2025.08.12 13:00:00,1.37909,1.37927,1.37846,1.37922,2769.09
2025.08.12 14:00:00,1.37922,1.38057,1.3792,1.37977,3657.48
2025.08.12 15:00:00,1.37976,1.38034,1.37643,1.37793,12047.97
2025.08.12 16:00:00,1.37797,1.37933,1.37719,1.37846,19917.85
2025.08.12 17:00:00,1.37847,1.37847,1.37703,1.37713,11491.62
2025.08.12 18:00:00,1.37712,1.37726,1.37536,1.37635,10402.05
2025.08.12 19:00:00,1.37634,1.37682,1.37567,1.37618,5706.02
2025.08.12 20:00:00,1.37619,1.37734,1.37617,1.37683,5335.56
2025.08.12 21:00:00,1.3768,1.37795,1.37643,1.37772,3984.24
2025.08.12 22:00:00,1.3777,1.3784,1.37743,1.37767,4451.85
2025.08.12 23:00:00,1.37768,1.37791,1.37708,1.37714,2494.62
2025.08.13 00:00:00,1.37711,1.37725,1.37636,1.37718,1398.45
2025.08.13 01:00:00,1.37718,1.37743,1.3767,1.37676,2298.05
2025.08.13 02:00:00,1.37676,1.37705,1.37646,1.37697,1650.33
2025.08.13 03:00:00,1.37698,1.37801,1.37686,1.3778,2639.82
2025.08.13 04:00:00,1.3778,1.37804,1.37746,1.37788,3554.13
2025.08.13 05:00:00,1.37787,1.37814,1.37728,1.37753,3216.54
2025.08.13 06:00:00,1.37754,1.37766,1.37734,1.37765,3246.75
2025.08.13 07:00:00,1.37765,1.37775,1.37743,1.37756,3007.53
2025.08.13 08:00:00,1.37754,1.37811,1.37748,1.37798,2670.21
2025.08.13 09:00:00,1.37797,1.37797,1.37653,1.37683,5140.56
2025.08.13 10:00:00,1.37681,1.37681,1.37535,1.37619,5692.56
2025.08.13 11:00:00,1.37618,1.37679,1.37571,1.37629,6666.05
2025.08.13 12:00:00,1.37627,1.37629,1.37516,1.37518,6113.76
2025.08.13 13:00:00,1.37519,1.37593,1.3751,1.3757,4482.9
2025.08.13 14:00:00,1.37571,1.37636,1.37525,1.37561,5829.4
2025.08.13 15:00:00,1.3756,1.3771,1.37548,1.37701,4819.5
2025.08.13 16:00:00,1.37702,1.37747,1.37612,1.37621,6510.12
2025.08.13 17:00:00,1.37622,1.37722,1.37555,1.37604,7571.56
2025.08.13 18:00:00,1.37604,1.37712,1.376,1.37656,6191.25
2025.08.13 19:00:00,1.37655,1.37702,1.37631,1.37699,2792.64
2025.08.13 20:00:00,1.37699,1.3771,1.37632,1.37694,3053.43
2025.08.13 21:00:00,1.37693,1.37732,1.37678,1.37699,3734.73
2025.08.13 22:00:00,1.377,1.37715,1.37617,1.37624,3023.2
2025.08.13 23:00:00,1.37624,1.37656,1.37555,1.37571,1810.75
2025.08.14 00:00:00,1.37571,1.37599,1.37538,1.37586,875.16
2025.08.14 01:00:00,1.37606,1.3762,1.37526,1.37531,1743.12
2025.08.14 02:00:00,1.3753,1.37552,1.37509,1.3752,1735.32
2025.08.14 03:00:00,1.3752,1.37533,1.37496,1.37511,3085.02
2025.08.14 04:00:00,1.37512,1.37517,1.3744,1.37471,5596.81
2025.08.14 05:00:00,1.37472,1.37608,1.37472,1.37578,2776.77
2025.08.14 06:00:00,1.37578,1.3764,1.37577,1.37621,3182.34
2025.08.14 07:00:00,1.37622,1.37634,1.37563,1.37577,3112.38
2025.08.14 08:00:00,1.37578,1.37639,1.37574,1.37621,3640.62
2025.08.14 09:00:00,1.37622,1.37699,1.37562,1.37697,6179.7
2025.08.14 10:00:00,1.37697,1.37789,1.37631,1.37735,8299.2
2025.08.14 11:00:00,1.37736,1.37832,1.37711,1.37814,5707.02
2025.08.14 12:00:00,1.37811,1.37817,1.37709,1.37762,4982.07
2025.08.14 13:00:00,1.37761,1.37778,1.37698,1.37749,4788.7
2025.08.14 14:00:00,1.37749,1.37848,1.37736,1.37839,4232.61
2025.08.14 15:00:00,1.37837,1.38012,1.37809,1.37957,8966.12
2025.08.14 16:00:00,1.37957,1.38126,1.37954,1.3812,10330.75
2025.08.14 17:00:00,1.38121,1.38121,1.37893,1.37904,11504.55
2025.08.14 18:00:00,1.37903,1.38112,1.37896,1.38065,8198.56
2025.08.14 19:00:00,1.38064,1.38173,1.38042,1.38143,5367.03
2025.08.14 20:00:00,1.38143,1.38191,1.38083,1.38113,3883.68
2025.08.14 21:00:00,1.38115,1.38186,1.38109,1.38128,5003.7
2025.08.14 22:00:00,1.38129,1.38131,1.3805,1.38121,3926.19
2025.08.14 23:00:00,1.38122,1.38185,1.38107,1.38154,1763.46
2025.08.15 00:00:00,1.38153,1.38155,1.38109,1.38144,769.76
2025.08.15 01:00:00,1.38145,1.38148,1.38126,1.38126,1133.82
2025.08.15 02:00:00,1.38125,1.38139,1.38116,1.38129,1031.91
2025.08.15 03:00:00,1.38128,1.38147,1.38098,1.38111,3932.85
2025.08.15 04:00:00,1.3811,1.38143,1.38071,1.38089,3856.08
2025.08.15 05:00:00,1.38089,1.38132,1.38067,1.38068,3398.73
2025.08.15 06:00:00,1.38069,1.38069,1.38012,1.38032,3132.45
2025.08.15 07:00:00,1.38031,1.38048,1.38012,1.38017,2149.5
2025.08.15 08:00:00,1.38017,1.38042,1.38001,1.38001,2013.24
2025.08.15 09:00:00,1.38002,1.38065,1.37941,1.37963,3798
2025.08.15 10:00:00,1.37962,1.37974,1.37907,1.3793,3447.68
2025.08.15 11:00:00,1.37929,1.37997,1.3791,1.37969,3919.08
2025.08.15 12:00:00,1.37969,1.37978,1.37918,1.37934,3385.17
2025.08.15 13:00:00,1.37933,1.37956,1.37872,1.3788,3279.55
2025.08.15 14:00:00,1.3788,1.37944,1.37878,1.37901,2906.13
2025.08.15 15:00:00,1.37902,1.38018,1.37876,1.37931,5433.39
2025.08.15 16:00:00,1.37927,1.38039,1.3789,1.37994,7980.66
2025.08.15 17:00:00,1.37999,1.38084,1.37879,1.38054,8412.63
2025.08.15 18:00:00,1.38054,1.38111,1.37952,1.38087,6001.17
2025.08.15 19:00:00,1.38086,1.3813,1.38076,1.38094,2495.43
