Time (EET),Open,High,Low,Close,Volume 
2024.07.24 17:00:00,153.425,153.59,153.105,153.266,57511.39
2024.07.24 18:00:00,153.267,153.499,153.264,153.382,32339.96
2024.07.24 19:00:00,153.383,153.583,153.342,153.467,19320.04
2024.07.24 20:00:00,153.468,153.856,153.447,153.825,17828.26
2024.07.24 21:00:00,153.825,154.071,153.806,154.003,16439.16
2024.07.24 22:00:00,154.003,154.096,153.877,154.015,11588.09
2024.07.24 23:00:00,154.015,154.016,153.85,153.85,2844.24
2024.07.25 00:00:00,153.848,153.88,153.518,153.687,1919.07
2024.07.25 01:00:00,153.686,153.788,153.551,153.594,8204.3
2024.07.25 02:00:00,153.59,153.952,153.586,153.916,15737.43
2024.07.25 03:00:00,153.914,153.968,152.838,153.243,40598.18
2024.07.25 04:00:00,153.246,153.345,152.642,152.857,21869.77
2024.07.25 05:00:00,152.858,152.952,152.512,152.637,14410.02
2024.07.25 06:00:00,152.637,152.637,152.229,152.317,17207.49
2024.07.25 07:00:00,152.315,152.652,152.312,152.618,10634.57
2024.07.25 08:00:00,152.619,152.97,152.582,152.741,13852.22
2024.07.25 09:00:00,152.738,152.867,152.542,152.845,21385.35
2024.07.25 10:00:00,152.846,152.929,152.051,152.193,23789.27
2024.07.25 11:00:00,152.193,152.747,151.941,152.703,19075
2024.07.25 12:00:00,152.703,152.739,152.247,152.308,13464.73
2024.07.25 13:00:00,152.305,152.358,152.087,152.207,11439.64
2024.07.25 14:00:00,152.206,152.729,152.17,152.72,21504.79
2024.07.25 15:00:00,152.722,153.735,152.551,153.519,50972.4
2024.07.25 16:00:00,153.52,154.193,153.414,153.653,50452.39
2024.07.25 17:00:00,153.656,153.739,153.228,153.639,33961.79
2024.07.25 18:00:00,153.637,154.101,153.632,153.978,28572.42
2024.07.25 19:00:00,153.979,154.318,153.904,154.027,30507.24
2024.07.25 20:00:00,154.03,154.042,153.748,154.033,38066.8
2024.07.25 21:00:00,154.031,154.048,153.768,153.784,29003.46
2024.07.25 22:00:00,153.784,153.919,153.784,153.919,11392.56
2024.07.25 23:00:00,153.917,154.046,153.807,153.907,3826.62
2024.07.26 00:00:00,153.907,153.922,153.866,153.915,307.44
2024.07.26 01:00:00,153.915,153.987,153.895,153.902,3212.59
2024.07.26 02:00:00,153.9,153.901,153.373,153.7,23685.54
2024.07.26 03:00:00,153.699,154.139,153.366,153.919,22663.73
2024.07.26 04:00:00,153.917,154.087,153.428,153.581,28524.2
2024.07.26 05:00:00,153.579,153.967,153.565,153.919,13053.44
2024.07.26 06:00:00,153.919,153.919,153.738,153.753,11518.97
2024.07.26 07:00:00,153.753,153.831,153.59,153.676,14139.49
2024.07.26 08:00:00,153.677,153.804,153.499,153.642,14030.61
2024.07.26 09:00:00,153.642,153.755,153.539,153.635,37884.1
2024.07.26 10:00:00,153.635,154.17,153.566,153.918,31592.34
2024.07.26 11:00:00,153.916,154.431,153.862,154.299,26328.07
2024.07.26 12:00:00,154.297,154.355,154.033,154.205,29835.27
2024.07.26 13:00:00,154.206,154.645,154.194,154.563,25287.55
2024.07.26 14:00:00,154.567,154.737,154.519,154.61,25886.79
2024.07.26 15:00:00,154.611,154.725,154.024,154.218,35550.12
2024.07.26 16:00:00,154.217,154.218,153.668,153.781,40337.59
2024.07.26 17:00:00,153.781,154.101,153.096,153.5,42962.55
2024.07.26 18:00:00,153.501,153.875,153.495,153.868,36123.39
2024.07.26 19:00:00,153.868,153.868,153.706,153.784,24168.54
2024.07.26 20:00:00,153.784,153.872,153.673,153.729,16085.67
2024.07.26 21:00:00,153.732,153.826,153.707,153.728,19127.13
2024.07.26 22:00:00,153.729,153.765,153.674,153.754,6644.37
2024.07.26 23:00:00,153.756,153.795,153.709,153.718,2095.83
2024.07.29 00:00:00,153.652,153.772,153.475,153.529,842.1
2024.07.29 01:00:00,153.692,154.02,153.654,154.02,13839.96
2024.07.29 02:00:00,154.018,154.212,153.98,154.143,20748.57
2024.07.29 03:00:00,154.149,154.351,153.52,153.66,31531.81
2024.07.29 04:00:00,153.653,153.83,153.236,153.438,35453.01
2024.07.29 05:00:00,153.439,153.534,153.014,153.419,20462.55
2024.07.29 06:00:00,153.42,153.694,153.328,153.511,22278.22
2024.07.29 07:00:00,153.517,153.607,153.322,153.413,25079.85
2024.07.29 08:00:00,153.412,153.664,153.3,153.381,18595.48
2024.07.29 09:00:00,153.381,153.447,153.138,153.354,31690.23
2024.07.29 10:00:00,153.352,153.723,153.232,153.617,45245.79
2024.07.29 11:00:00,153.618,153.915,153.586,153.686,35153.49
2024.07.29 12:00:00,153.685,153.772,153.587,153.701,31887.13
2024.07.29 13:00:00,153.701,153.892,153.601,153.684,25637.3
2024.07.29 14:00:00,153.683,153.837,153.59,153.833,27742.57
2024.07.29 15:00:00,153.833,154.032,153.754,153.883,42510.28
2024.07.29 16:00:00,153.885,154.207,153.731,154.175,35840.01
2024.07.29 17:00:00,154.174,154.203,154.002,154.048,41332.42
2024.07.29 18:00:00,154.047,154.047,153.869,153.964,27493.81
2024.07.29 19:00:00,153.965,154.091,153.933,153.942,13544.3
2024.07.29 20:00:00,153.943,154.031,153.887,154,11588.13
2024.07.29 21:00:00,154,154.054,153.966,153.986,15803.18
2024.07.29 22:00:00,153.981,154.038,153.958,153.999,11604.93
2024.07.29 23:00:00,153.998,154.051,153.974,154.01,3734.22
2024.07.30 00:00:00,154.01,154.068,153.903,154.004,1197.89
2024.07.30 01:00:00,154.009,154.061,153.97,154.019,9832.51
2024.07.30 02:00:00,154.018,154.028,153.765,153.835,15284.27
2024.07.30 03:00:00,153.833,154.059,153.615,153.961,19676.29
2024.07.30 04:00:00,153.961,154.247,153.848,153.992,19354.46
2024.07.30 05:00:00,153.993,154.132,153.948,154.022,13135.87
2024.07.30 06:00:00,154.021,154.165,153.974,154.069,19504.77
2024.07.30 07:00:00,154.073,154.442,154.061,154.437,18059.84
2024.07.30 08:00:00,154.436,154.768,154.421,154.664,15004.2
2024.07.30 09:00:00,154.662,155.213,154.595,155.049,16084.83
2024.07.30 10:00:00,155.045,155.143,154.719,154.894,15420.39
2024.07.30 11:00:00,154.898,154.912,154.602,154.663,9561.09
2024.07.30 12:00:00,154.666,154.933,154.661,154.809,8070.94
2024.07.30 13:00:00,154.813,154.877,154.693,154.732,4477.23
2024.07.30 14:00:00,154.733,154.895,154.724,154.884,5956.56
2024.07.30 15:00:00,154.884,155.021,154.81,154.94,33242.18
2024.07.30 16:00:00,154.941,154.941,154.291,154.333,51997.74
2024.07.30 17:00:00,154.318,154.652,154.318,154.599,48151.8
2024.07.30 18:00:00,154.599,154.601,153.646,153.726,51249.56
2024.07.30 19:00:00,153.726,153.855,153.137,153.238,29333.61
2024.07.30 20:00:00,153.238,153.38,152.979,153.203,34036.18
2024.07.30 21:00:00,153.204,153.441,153.136,153.257,25225.39
2024.07.30 22:00:00,153.257,153.317,153.204,153.275,10606.93
2024.07.30 23:00:00,153.276,153.282,152.645,152.756,8932.55
2024.07.31 00:00:00,152.698,152.809,152.614,152.658,1527.84
2024.07.31 01:00:00,152.658,153.139,152.42,152.878,23615.29
2024.07.31 02:00:00,152.875,152.974,152.417,152.658,29085.93
2024.07.31 03:00:00,152.658,152.741,152.105,152.378,33502.42
2024.07.31 04:00:00,152.373,152.529,152.164,152.424,20060.18
2024.07.31 05:00:00,152.411,153.325,152.335,152.876,33004.46
2024.07.31 06:00:00,152.877,153.828,151.587,153.57,21755.89
2024.07.31 07:00:00,153.586,153.894,152.408,152.55,34030.65
2024.07.31 08:00:00,152.55,153.165,152.466,152.87,26945.52
2024.07.31 09:00:00,152.869,153.059,152.213,152.228,38105.1
2024.07.31 10:00:00,152.228,152.434,150.607,150.921,42971.94
2024.07.31 11:00:00,150.921,150.983,150.049,150.922,54163.99
2024.07.31 12:00:00,150.917,150.942,150.356,150.403,35577.49
2024.07.31 13:00:00,150.402,150.587,150.144,150.507,27991.83
