Time (UTC),Open,High,Low,Close,Volume 
2025.12.26 13:00:00,0.78935,0.78935,0.78791,0.78831,4106.07
2025.12.26 14:00:00,0.78829,0.78874,0.78804,0.78856,4804.87
2025.12.26 15:00:00,0.78856,0.78912,0.78785,0.78881,10141.67
2025.12.26 16:00:00,0.7888,0.79023,0.78874,0.79001,12222.55
2025.12.26 17:00:00,0.79001,0.79023,0.78967,0.78973,12548.13
2025.12.26 18:00:00,0.78971,0.78995,0.78957,0.78974,4954.67
2025.12.26 19:00:00,0.78975,0.78987,0.78902,0.78903,2931.56
2025.12.26 20:00:00,0.78902,0.78915,0.78873,0.78902,1838.3
2025.12.26 21:00:00,0.78902,0.78968,0.789,0.78931,6317.43
2025.12.28 22:00:00,0.78817,0.78951,0.78783,0.78903,2035.5
2025.12.28 23:00:00,0.78892,0.78946,0.78877,0.78921,3484.36
2025.12.29 00:00:00,0.78917,0.78931,0.78825,0.78837,1833.09
2025.12.29 01:00:00,0.78835,0.78866,0.7882,0.78857,1721
2025.12.29 02:00:00,0.78857,0.78957,0.78852,0.78946,1587.27
2025.12.29 03:00:00,0.78947,0.78974,0.78923,0.7894,754.38
2025.12.29 04:00:00,0.78941,0.78986,0.78941,0.78966,987.52
2025.12.29 05:00:00,0.78967,0.79008,0.78962,0.78994,1456.91
2025.12.29 06:00:00,0.78993,0.79,0.78951,0.78961,1398.79
2025.12.29 07:00:00,0.78964,0.78989,0.78839,0.78868,3336.94
2025.12.29 08:00:00,0.78869,0.78919,0.78844,0.78873,3101.47
2025.12.29 09:00:00,0.78875,0.78904,0.78731,0.78845,4167.44
2025.12.29 10:00:00,0.78846,0.79006,0.78828,0.79004,3377.75
2025.12.29 11:00:00,0.79007,0.79157,0.78975,0.7903,3375.06
2025.12.29 12:00:00,0.79031,0.7909,0.78978,0.79035,4062.3
2025.12.29 13:00:00,0.79034,0.79039,0.78922,0.78999,7157.44
2025.12.29 14:00:00,0.78999,0.79025,0.78845,0.78851,6521.96
2025.12.29 15:00:00,0.78849,0.7894,0.78816,0.78922,7802.05
2025.12.29 16:00:00,0.78925,0.79018,0.78908,0.78989,3770.25
2025.12.29 17:00:00,0.7899,0.79093,0.78975,0.79061,2933.26
2025.12.29 18:00:00,0.79062,0.79076,0.79029,0.79053,1632.28
2025.12.29 19:00:00,0.79054,0.7906,0.78953,0.78959,1060.36
2025.12.29 20:00:00,0.7896,0.78986,0.78938,0.78959,2785.02
2025.12.29 21:00:00,0.78958,0.7896,0.78877,0.78877,1495.73
2025.12.29 22:00:00,0.78878,0.78917,0.7883,0.78916,1508.85
