Start,Length,0,0.382,0.618,1,1.618,2.618,4.236,Total_Overlaps,loc_0,loc_0.382,loc_0.618,loc_1,loc_1.618,loc_2.618,loc_4.236
3233,75,1,0,0,1,1,0,1,4,3233,3261.65,3279.35,3308,3354.35,3429.35,3550.7
3233,99,1,0,0,1,1,0,1,4,3233,3270.818,3294.182,3332,3393.182,3492.182,3652.364
3243,65,1,0,0,1,0,1,0,3,3243,3267.83,3283.17,3308,3348.17,3413.17,3518.34
3243,79,1,0,1,1,0,0,0,3,3243,3273.178,3291.822,3322,3370.822,3449.822,3577.6440000000002
3257,45,1,0,0,1,0,1,1,4,3257,3274.19,3284.81,3302,3329.81,3374.81,3447.62
3257,55,1,0,0,1,1,1,0,4,3257,3278.01,3290.99,3312,3345.99,3400.99,3489.98
3257,65,1,0,1,1,0,0,0,3,3257,3281.83,3297.17,3322,3362.17,3427.17,3532.34
3257,75,1,0,0,1,1,0,0,3,3257,3285.65,3303.35,3332,3378.35,3453.35,3574.7
3257,89,1,0,1,1,1,0,0,4,3257,3290.998,3312.002,3346,3401.002,3490.002,3634.004
3267,86,1,0,0,1,1,0,0,3,3267,3299.852,3320.148,3353,3406.148,3492.148,3631.296
3280,89,1,0,0,1,0,1,0,3,3280,3313.998,3335.002,3369,3424.002,3513.002,3657.004
3288,65,1,0,0,1,1,1,0,4,3288,3312.83,3328.17,3353,3393.17,3458.17,3563.34
3292,89,1,0,0,1,1,0,1,4,3292,3325.998,3347.002,3381,3436.002,3525.002,3669.004
3297,35,1,0,0,1,1,0,1,4,3297,3310.37,3318.63,3332,3353.63,3388.63,3445.26
3297,81,1,0,0,1,0,1,0,3,3297,3327.942,3347.058,3378,3428.058,3509.058,3640.116
3308,45,1,0,0,1,1,1,0,4,3308,3325.19,3335.81,3353,3380.81,3425.81,3498.62
3308,61,1,0,1,1,0,0,0,3,3308,3331.302,3345.698,3369,3406.698,3467.698,3566.3959999999997
3312,34,1,0,0,1,0,1,0,3,3312,3324.988,3333.012,3346,3367.012,3401.012,3456.024
3312,99,1,0,0,1,1,0,1,4,3312,3349.818,3373.182,3411,3472.182,3571.182,3731.364
3322,89,1,0,0,1,1,0,1,4,3322,3355.998,3377.002,3411,3466.002,3555.002,3699.004
3332,79,1,0,1,1,1,0,1,5,3332,3362.178,3380.822,3411,3459.822,3538.822,3666.6440000000002
3332,89,1,0,0,1,0,1,0,3,3332,3365.998,3387.002,3421,3476.002,3565.002,3709.004
3346,65,1,0,0,1,1,0,0,3,3346,3370.83,3386.17,3411,3451.17,3516.17,3621.34
3346,96,1,0,0,1,0,1,0,3,3346,3382.672,3405.328,3442,3501.328,3597.328,3752.656
3353,35,1,0,1,1,0,1,0,4,3353,3366.37,3374.63,3388,3409.63,3444.63,3501.26
3353,89,1,0,0,1,1,1,0,4,3353,3386.998,3408.002,3442,3497.002,3586.002,3730.004
3354,34,1,0,1,1,0,0,0,3,3354,3366.988,3375.012,3388,3409.012,3443.012,3498.024
3369,79,1,0,0,1,1,0,0,3,3369,3399.178,3417.822,3448,3496.822,3575.822,3703.6440000000002
3369,89,1,0,0,1,1,0,0,3,3369,3402.998,3424.002,3458,3513.002,3602.002,3746.004
3375,61,1,0,1,1,0,0,1,4,3375,3398.302,3412.698,3436,3473.698,3534.698,3633.3959999999997
3378,88,1,0,0,1,1,0,0,3,3378,3411.616,3432.384,3466,3520.384,3608.384,3750.768
3388,54,1,0,1,1,0,0,0,3,3388,3408.628,3421.372,3442,3475.372,3529.372,3616.744
3393,79,1,0,1,1,0,0,0,3,3393,3423.178,3441.822,3472,3520.822,3599.822,3727.6440000000002
3401,35,1,0,0,1,1,0,0,3,3401,3414.37,3422.63,3436,3457.63,3492.63,3549.26
3401,96,1,0,1,1,0,1,0,4,3401,3437.672,3460.328,3497,3556.328,3652.328,3807.656
3411,34,1,0,0,1,1,0,0,3,3411,3423.988,3432.012,3445,3466.012,3500.012,3555.024
3411,55,1,0,1,1,0,0,1,4,3411,3432.01,3444.99,3466,3499.99,3554.99,3643.98
3411,86,1,0,1,1,0,0,0,3,3411,3443.852,3464.148,3497,3550.148,3636.148,3775.296
3413,45,1,0,0,1,1,1,1,5,3413,3430.19,3440.81,3458,3485.81,3530.81,3603.62
3413,96,1,0,1,1,1,1,0,5,3413,3449.672,3472.328,3509,3568.328,3664.328,3819.656
3426,81,1,0,0,1,1,0,0,3,3426,3456.942,3476.058,3507,3557.058,3638.058,3769.116
3436,84,1,0,0,1,1,0,0,3,3436,3468.088,3487.912,3520,3571.912,3655.912,3791.824
3442,55,1,0,0,1,1,1,1,5,3442,3463.01,3475.99,3497,3530.99,3585.99,3674.98
3442,89,1,0,1,1,1,1,0,5,3442,3475.998,3497.002,3531,3586.002,3675.002,3819.004
3445,75,1,0,0,1,0,1,0,3,3445,3473.65,3491.35,3520,3566.35,3641.35,3762.7
3448,61,1,0,1,1,0,0,0,3,3448,3471.302,3485.698,3509,3546.698,3607.698,3706.3959999999997
3466,96,1,0,0,1,0,1,0,3,3466,3502.672,3525.328,3562,3621.328,3717.328,3872.656
3483,89,1,0,0,1,1,0,0,3,3483,3516.998,3538.002,3572,3627.002,3716.002,3860.004
3486,34,1,0,1,1,0,0,0,3,3486,3498.988,3507.012,3520,3541.012,3575.012,3630.024
3486,45,1,0,0,1,0,1,0,3,3486,3503.19,3513.81,3531,3558.81,3603.81,3676.62
3496,55,1,0,0,1,1,0,0,3,3496,3517.01,3529.99,3551,3584.99,3639.99,3728.98
3496,89,1,0,1,1,0,0,0,3,3496,3529.998,3551.002,3585,3640.002,3729.002,3873.004
3496,96,1,0,0,1,0,1,0,3,3496,3532.672,3555.328,3592,3651.328,3747.328,3902.656
3497,34,1,0,0,1,0,1,1,4,3497,3509.988,3518.012,3531,3552.012,3586.012,3641.024
3497,65,1,0,0,1,0,1,0,3,3497,3521.83,3537.17,3562,3602.17,3667.17,3772.34
3504,61,1,0,0,1,0,1,1,4,3504,3527.302,3541.698,3565,3602.698,3663.698,3762.3959999999997
3507,61,1,0,0,1,1,1,0,4,3507,3530.302,3544.698,3568,3605.698,3666.698,3765.3959999999997
3507,99,1,0,1,1,1,1,1,6,3507,3544.818,3568.182,3606,3667.182,3766.182,3926.364
3513,79,1,0,1,1,1,0,0,4,3513,3543.178,3561.822,3592,3640.822,3719.822,3847.6440000000002
3513,84,1,0,1,1,0,0,0,3,3513,3545.088,3564.912,3597,3648.912,3732.912,3868.824
3513,86,1,0,0,1,1,1,0,4,3513,3545.852,3566.148,3599,3652.148,3738.148,3877.296
3513,96,1,0,1,1,0,0,0,3,3513,3549.672,3572.328,3609,3668.328,3764.328,3919.656
3520,84,1,0,1,1,0,0,0,3,3520,3552.088,3571.912,3604,3655.912,3739.912,3875.824
3520,86,1,0,0,1,1,0,0,3,3520,3552.852,3573.148,3606,3659.148,3745.148,3884.296
3520,89,1,0,0,1,1,0,0,3,3520,3553.998,3575.002,3609,3664.002,3753.002,3897.004
3531,34,1,0,0,1,1,0,1,4,3531,3543.988,3552.012,3565,3586.012,3620.012,3675.024
3531,55,1,0,1,1,0,1,0,4,3531,3552.01,3564.99,3586,3619.99,3674.99,3763.98
3531,61,1,0,0,1,0,1,0,3,3531,3554.302,3568.698,3592,3629.698,3690.698,3789.3959999999997
3531,75,1,0,0,1,1,0,0,3,3531,3559.65,3577.35,3606,3652.35,3727.35,3848.7
3531,84,1,0,0,1,1,0,0,3,3531,3563.088,3582.912,3615,3666.912,3750.912,3886.824
3551,34,1,0,1,1,1,0,0,4,3551,3563.988,3572.012,3585,3606.012,3640.012,3695.024
3551,65,1,0,0,1,0,1,0,3,3551,3575.83,3591.17,3616,3656.17,3721.17,3826.34
3557,84,1,0,1,1,0,0,1,4,3557,3589.088,3608.912,3641,3692.912,3776.912,3912.824
3562,65,1,0,0,1,1,0,1,4,3562,3586.83,3602.17,3627,3667.17,3732.17,3837.34
3565,34,1,0,1,1,0,0,0,3,3565,3577.988,3586.012,3599,3620.012,3654.012,3709.024
3568,65,1,0,0,1,0,1,0,3,3568,3592.83,3608.17,3633,3673.17,3738.17,3843.34
3568,96,1,0,1,1,0,0,0,3,3568,3604.672,3627.328,3664,3723.328,3819.328,3974.656
3572,55,1,0,1,1,0,0,0,3,3572,3593.01,3605.99,3627,3660.99,3715.99,3804.98
3572,92,1,0,0,1,1,0,0,3,3572,3607.144,3628.856,3664,3720.856,3812.8559999999998,3961.712
3580,84,1,0,0,1,0,1,0,3,3580,3612.088,3631.912,3664,3715.912,3799.912,3935.824
3580,89,1,0,0,1,1,0,0,3,3580,3613.998,3635.002,3669,3724.002,3813.002,3957.004
3585,84,1,0,0,1,1,0,1,4,3585,3617.088,3636.912,3669,3720.912,3804.912,3940.824
3586,55,1,0,0,1,1,0,0,3,3586,3607.01,3619.99,3641,3674.99,3729.99,3818.98
3586,81,1,0,0,1,1,0,0,3,3586,3616.942,3636.058,3667,3717.058,3798.058,3929.116
3586,89,1,0,1,1,0,0,1,4,3586,3619.998,3641.002,3675,3730.002,3819.002,3963.004
3592,99,1,0,0,1,0,1,0,3,3592,3629.818,3653.182,3691,3752.182,3851.182,4011.364
3597,55,1,0,0,1,1,0,0,3,3597,3618.01,3630.99,3652,3685.99,3740.99,3829.98
3597,89,1,0,1,1,0,0,0,3,3597,3630.998,3652.002,3686,3741.002,3830.002,3974.004
3599,65,1,0,1,1,0,0,0,3,3599,3623.83,3639.17,3664,3704.17,3769.17,3874.34
3604,65,1,0,1,1,0,1,1,5,3604,3628.83,3644.17,3669,3709.17,3774.17,3879.34
3606,35,1,0,1,1,0,0,1,4,3606,3619.37,3627.63,3641,3662.63,3697.63,3754.26
3606,61,1,0,1,1,1,1,0,5,3606,3629.302,3643.698,3667,3704.698,3765.698,3864.3959999999997
3609,35,1,0,0,1,0,1,1,4,3609,3622.37,3630.63,3644,3665.63,3700.63,3757.26
3615,79,1,0,1,1,0,0,0,3,3615,3645.178,3663.822,3694,3742.822,3821.822,3949.6440000000002
3615,86,1,0,0,1,1,0,0,3,3615,3647.852,3668.148,3701,3754.148,3840.148,3979.296
3623,84,1,0,1,1,0,0,0,3,3623,3655.088,3674.912,3707,3758.912,3842.912,3978.824
3627,55,1,0,0,1,0,1,0,3,3627,3648.01,3660.99,3682,3715.99,3770.99,3859.98
3628,96,1,0,0,1,0,1,1,4,3628,3664.672,3687.328,3724,3783.328,3879.328,4034.656
3633,84,1,0,0,1,0,1,0,3,3633,3665.088,3684.912,3717,3768.912,3852.912,3988.824
3641,45,1,0,1,1,0,0,1,4,3641,3658.19,3668.81,3686,3713.81,3758.81,3831.62
3644,50,1,0,1,1,0,0,0,3,3644,3663.1,3674.9,3694,3724.9,3774.9,3855.8
3647,35,1,0,1,1,0,0,0,3,3647,3660.37,3668.63,3682,3703.63,3738.63,3795.26
3647,84,1,0,1,1,0,0,0,3,3647,3679.088,3698.912,3731,3782.912,3866.912,4002.824
3652,34,1,0,0,1,1,0,0,3,3652,3664.988,3673.012,3686,3707.012,3741.012,3796.024
3652,55,1,0,1,1,0,0,1,4,3652,3673.01,3685.99,3707,3740.99,3795.99,3884.98
3652,65,1,0,0,1,1,0,0,3,3652,3676.83,3692.17,3717,3757.17,3822.17,3927.34
3652,86,1,0,1,1,1,0,0,4,3652,3684.852,3705.148,3738,3791.148,3877.148,4016.296
3659,65,1,0,1,1,0,0,0,3,3659,3683.83,3699.17,3724,3764.17,3829.17,3934.34
3659,88,1,0,0,1,0,1,0,3,3659,3692.616,3713.384,3747,3801.384,3889.384,4031.768
3664,35,1,0,1,1,1,0,0,4,3664,3677.37,3685.63,3699,3720.63,3755.63,3812.26
3667,54,1,0,0,1,1,0,0,3,3667,3687.628,3700.372,3721,3754.372,3808.372,3895.744
3669,88,1,0,0,1,0,1,1,4,3669,3702.616,3723.384,3757,3811.384,3899.384,4041.768
3675,96,1,0,0,1,0,1,0,3,3675,3711.672,3734.328,3771,3830.328,3926.328,4081.656
3682,35,1,0,0,1,0,1,0,3,3682,3695.37,3703.63,3717,3738.63,3773.63,3830.26
3682,84,1,0,0,1,0,1,0,3,3682,3714.088,3733.912,3766,3817.912,3901.912,4037.824
3686,61,1,0,1,1,0,0,0,3,3686,3709.302,3723.698,3747,3784.698,3845.698,3944.3959999999997
3686,88,1,0,0,1,1,1,0,4,3686,3719.616,3740.384,3774,3828.384,3916.384,4058.768
3699,75,1,0,0,1,0,1,1,4,3699,3727.65,3745.35,3774,3820.35,3895.35,4016.7
3701,65,1,0,0,1,1,0,0,3,3701,3725.83,3741.17,3766,3806.17,3871.17,3976.34
3701,99,1,0,1,1,0,0,0,3,3701,3738.818,3762.182,3800,3861.182,3960.182,4120.364
3707,50,1,0,1,1,0,0,0,3,3707,3726.1,3737.9,3757,3787.9,3837.9,3918.8
3707,55,1,0,0,1,0,1,0,3,3707,3728.01,3740.99,3762,3795.99,3850.99,3939.98
3731,79,1,0,0,1,1,0,0,3,3731,3761.178,3779.822,3810,3858.822,3937.822,4065.6440000000002
3742,79,1,0,1,1,0,0,0,3,3742,3772.178,3790.822,3821,3869.822,3948.822,4076.6440000000002
3742,86,1,0,0,1,1,0,0,3,3742,3774.852,3795.148,3828,3881.148,3967.148,4106.296
3747,81,1,0,0,1,0,1,0,3,3747,3777.942,3797.058,3828,3878.058,3959.058,4090.116
3747,86,1,0,1,1,0,1,0,4,3747,3779.852,3800.148,3833,3886.148,3972.148,4111.296
3766,34,1,0,0,1,1,0,0,3,3766,3778.988,3787.012,3800,3821.012,3855.012,3910.024
3766,55,1,0,1,1,0,0,0,3,3766,3787.01,3799.99,3821,3854.99,3909.99,3998.98
3771,35,1,0,0,1,1,0,0,3,3771,3784.37,3792.63,3806,3827.63,3862.63,3919.26
3771,50,1,0,0,1,0,1,0,3,3771,3790.1,3801.9,3821,3851.9,3901.9,3982.8
3771,88,1,0,0,1,1,0,0,3,3771,3804.616,3825.384,3859,3913.384,4001.384,4143.768
3774,79,1,0,0,1,1,0,0,3,3774,3804.178,3822.822,3853,3901.822,3980.822,4108.644
3786,65,1,0,0,1,0,1,0,3,3786,3810.83,3826.17,3851,3891.17,3956.17,4061.34
3791,88,1,0,0,1,1,1,0,4,3791,3824.616,3845.384,3879,3933.384,4021.384,4163.768
3800,81,1,0,0,1,0,1,0,3,3800,3830.942,3850.058,3881,3931.058,4012.058,4143.116
3806,45,1,0,0,1,1,0,0,3,3806,3823.19,3833.81,3851,3878.81,3923.81,3996.62
3806,86,1,0,1,1,1,0,0,4,3806,3838.852,3859.148,3892,3945.148,4031.148,4170.296
3810,34,1,0,0,1,0,1,0,3,3810,3822.988,3831.012,3844,3865.012,3899.012,3954.024
3810,79,1,0,1,1,0,1,0,4,3810,3840.178,3858.822,3889,3937.822,4016.822,4144.644
3810,92,1,0,0,1,1,0,0,3,3810,3845.144,3866.856,3902,3958.856,4050.8559999999998,4199.7119999999995
3814,81,1,0,0,1,1,0,0,3,3814,3844.942,3864.058,3895,3945.058,4026.058,4157.116
3814,88,1,0,0,1,1,0,0,3,3814,3847.616,3868.384,3902,3956.384,4044.384,4186.768
3821,92,1,0,0,1,1,0,0,3,3821,3856.144,3877.856,3913,3969.856,4061.8559999999998,4210.7119999999995
3828,79,1,0,0,1,1,1,0,4,3828,3858.178,3876.822,3907,3955.822,4034.822,4162.644
3828,88,1,0,0,1,1,0,0,3,3828,3861.616,3882.384,3916,3970.384,4058.384,4200.768
3832,81,1,0,0,1,1,0,0,3,3832,3862.942,3882.058,3913,3963.058,4044.058,4175.116
3837,55,1,0,0,1,1,0,1,4,3837,3858.01,3870.99,3892,3925.99,3980.99,4069.98
3837,89,1,0,1,1,0,1,0,4,3837,3870.998,3892.002,3926,3981.002,4070.002,4214.004
3844,55,1,0,0,1,1,0,0,3,3844,3865.01,3877.99,3899,3932.99,3987.99,4076.98
3844,89,1,0,1,1,0,0,0,3,3844,3877.998,3899.002,3933,3988.002,4077.002,4221.004
3851,65,1,0,0,1,1,1,0,4,3851,3875.83,3891.17,3916,3956.17,4021.17,4126.34
3851,75,1,0,0,1,1,0,1,4,3851,3879.65,3897.35,3926,3972.35,4047.35,4168.7
3853,88,1,0,1,1,0,0,0,3,3853,3886.616,3907.384,3941,3995.384,4083.384,4225.768
3859,54,1,0,1,1,0,0,0,3,3859,3879.628,3892.372,3913,3946.372,4000.372,4087.744
3859,92,1,0,1,1,0,1,1,5,3859,3894.144,3915.856,3951,4007.856,4099.856,4248.7119999999995
3889,89,1,0,0,1,0,1,0,3,3889,3922.998,3944.002,3978,4033.002,4122.002,4266.004
3892,34,1,0,1,1,0,0,0,3,3892,3904.988,3913.012,3926,3947.012,3981.012,4036.024
3892,86,1,0,1,1,0,0,0,3,3892,3924.852,3945.148,3978,4031.148,4117.148,4256.296
3895,50,1,0,1,1,0,0,1,4,3895,3914.1,3925.9,3945,3975.9,4025.9,4106.8
3895,61,1,0,1,1,0,0,0,3,3895,3918.302,3932.698,3956,3993.698,4054.698,4153.396
3895,75,1,0,1,1,0,1,1,5,3895,3923.65,3941.35,3970,4016.35,4091.35,4212.7
3899,92,1,0,1,1,0,0,1,4,3899,3934.144,3955.856,3991,4047.856,4139.856,4288.7119999999995
3907,65,1,0,0,1,1,0,0,3,3907,3931.83,3947.17,3972,4012.17,4077.17,4182.34
3907,84,1,0,1,1,0,1,0,4,3907,3939.088,3958.912,3991,4042.912,4126.912,4262.824
3916,88,1,0,1,1,0,0,1,4,3916,3949.616,3970.384,4004,4058.384,4146.384,4288.768
3916,96,1,0,0,1,0,1,0,3,3916,3952.672,3975.328,4012,4071.328,4167.3279999999995,4322.656
3933,88,1,0,1,1,0,0,1,4,3933,3966.616,3987.384,4021,4075.384,4163.384,4305.768
3941,50,1,0,1,1,0,0,0,3,3941,3960.1,3971.9,3991,4021.9,4071.9,4152.8
3941,89,1,0,0,1,1,0,0,3,3941,3974.998,3996.002,4030,4085.002,4174.002,4318.004
3956,35,1,0,1,1,0,0,0,3,3956,3969.37,3977.63,3991,4012.63,4047.63,4104.26
3956,86,1,0,0,1,1,0,0,3,3956,3988.852,4009.148,4042,4095.148,4181.148,4320.296
3959,45,1,0,1,1,0,0,1,4,3959,3976.19,3986.81,4004,4031.81,4076.81,4149.62
3963,79,1,0,1,1,1,0,0,4,3963,3993.178,4011.822,4042,4090.822,4169.822,4297.644
3963,86,1,0,0,1,0,1,0,3,3963,3995.852,4016.148,4049,4102.148,4188.148,4327.296
3970,34,1,0,1,1,0,0,0,3,3970,3982.988,3991.012,4004,4025.012,4059.012,4114.024
3970,79,1,0,0,1,0,1,1,4,3970,4000.178,4018.822,4049,4097.822,4176.822,4304.644
3978,92,1,0,1,1,1,0,0,4,3978,4013.144,4034.856,4070,4126.856,4218.856,4367.7119999999995
3987,34,1,0,0,1,1,1,0,4,3987,3999.988,4008.012,4021,4042.012,4076.012,4131.024
3987,55,1,0,1,1,1,0,0,4,3987,4008.01,4020.99,4042,4075.99,4130.99,4219.98
4004,96,1,0,0,1,0,1,0,3,4004,4040.672,4063.328,4100,4159.328,4255.3279999999995,4410.656
4012,88,1,0,0,1,1,0,1,4,4012,4045.616,4066.384,4100,4154.384,4242.384,4384.768
4021,79,1,0,1,1,0,0,0,3,4021,4051.178,4069.822,4100,4148.822,4227.822,4355.644
4024,84,1,0,1,1,0,0,0,3,4024,4056.088,4075.912,4108,4159.912,4243.912,4379.824
4030,55,1,0,0,1,1,0,0,3,4030,4051.01,4063.99,4085,4118.99,4173.99,4262.98
4030,65,1,0,1,1,0,0,1,4,4030,4054.83,4070.17,4095,4135.17,4200.17,4305.34
4030,89,1,0,1,1,0,0,0,3,4030,4063.998,4085.002,4119,4174.002,4263.002,4407.004
4035,35,1,0,0,1,0,1,0,3,4035,4048.37,4056.63,4070,4091.63,4126.63,4183.26
4035,84,1,0,0,1,0,1,0,3,4035,4067.088,4086.912,4119,4170.912,4254.912,4390.824
4042,65,1,0,0,1,1,0,0,3,4042,4066.83,4082.17,4107,4147.17,4212.17,4317.34
4070,45,1,0,0,1,0,1,1,4,4070,4087.19,4097.81,4115,4142.81,4187.81,4260.62
4070,84,1,0,1,1,0,0,0,3,4070,4102.088,4121.912,4154,4205.912,4289.912,4425.824
4070,92,1,0,1,1,0,1,0,4,4070,4105.144,4126.856,4162,4218.856,4310.856,4459.7119999999995
4076,86,1,0,0,1,1,0,0,3,4076,4108.852,4129.148,4162,4215.148,4301.148,4440.296
4085,65,1,0,0,1,0,1,0,3,4085,4109.83,4125.17,4150,4190.17,4255.17,4360.34
4085,84,1,0,0,1,0,1,0,3,4085,4117.088,4136.912,4169,4220.912,4304.912,4440.824
4095,99,1,0,0,1,1,1,0,4,4095,4132.818,4156.182,4194,4255.182,4354.182,4514.364
4100,88,1,0,1,1,0,0,0,3,4100,4133.616,4154.384,4188,4242.384,4330.384,4472.768
4100,92,1,0,0,1,1,0,0,3,4100,4135.144,4156.856,4192,4248.856,4340.856,4489.7119999999995
4107,81,1,0,0,1,0,1,0,3,4107,4137.942,4157.058,4188,4238.058,4319.058,4450.116
4108,54,1,0,0,1,0,1,0,3,4108,4128.628,4141.372,4162,4195.372,4249.372,4336.744
4108,61,1,0,0,1,0,1,0,3,4108,4131.302,4145.698,4169,4206.698,4267.698,4366.396
4108,65,1,0,0,1,1,0,0,3,4108,4132.83,4148.17,4173,4213.17,4278.17,4383.34
4108,96,1,0,1,1,0,1,0,4,4108,4144.672,4167.328,4204,4263.328,4359.3279999999995,4514.656
4115,79,1,0,0,1,1,1,0,4,4115,4145.178,4163.822,4194,4242.822,4321.822,4449.644
4115,89,1,0,0,1,1,0,0,3,4115,4148.998,4170.002,4204,4259.002,4348.002,4492.004
4119,50,1,0,1,1,0,0,0,3,4119,4138.1,4149.9,4169,4199.9,4249.9,4330.8
4122,45,1,0,1,1,0,0,1,4,4122,4139.19,4149.81,4167,4194.81,4239.81,4312.62
4127,65,1,0,1,1,0,1,0,4,4127,4151.83,4167.17,4192,4232.17,4297.17,4402.34
4150,65,1,0,0,1,1,0,0,3,4150,4174.83,4190.17,4215,4255.17,4320.17,4425.34
4154,55,1,0,1,1,1,0,1,5,4154,4175.01,4187.99,4209,4242.99,4297.99,4386.98
4162,99,1,0,0,1,1,0,0,3,4162,4199.818,4223.182,4261,4322.182,4421.182,4581.364
4169,35,1,0,0,1,0,1,0,3,4169,4182.37,4190.63,4204,4225.63,4260.63,4317.26
4186,84,1,0,0,1,1,0,0,3,4186,4218.088,4237.912,4270,4321.912,4405.912,4541.824
4194,61,1,0,0,1,0,1,0,3,4194,4217.302,4231.698,4255,4292.698,4353.698,4452.396
4204,45,1,0,0,1,0,1,1,4,4204,4221.19,4231.81,4249,4276.81,4321.81,4394.62
4204,96,1,0,0,1,1,0,0,3,4204,4240.672,4263.328,4300,4359.328,4455.3279999999995,4610.656
4209,34,1,0,0,1,1,0,0,3,4209,4221.988,4230.012,4243,4264.012,4298.012,4353.024
4209,55,1,0,1,1,0,0,0,3,4209,4230.01,4242.99,4264,4297.99,4352.99,4441.98
4209,96,1,0,1,1,0,0,0,3,4209,4245.672,4268.328,4305,4364.328,4460.3279999999995,4615.656
4213,92,1,0,1,1,0,0,0,3,4213,4248.144,4269.856,4305,4361.856,4453.856,4602.7119999999995
4215,34,1,0,0,1,1,0,1,4,4215,4227.988,4236.012,4249,4270.012,4304.012,4359.024
4215,55,1,0,1,1,0,1,0,4,4215,4236.01,4248.99,4270,4303.99,4358.99,4447.98
4215,65,1,0,1,1,0,1,0,4,4215,4239.83,4255.17,4280,4320.17,4385.17,4490.34
4215,79,1,0,1,1,0,0,0,3,4215,4245.178,4263.822,4294,4342.822,4421.822,4549.644
4243,79,1,0,0,1,1,0,0,3,4243,4273.178,4291.822,4322,4370.822,4449.822,4577.644
4243,92,1,0,1,1,0,0,0,3,4243,4278.144,4299.856,4335,4391.856,4483.856,4632.7119999999995
4249,45,1,0,0,1,1,0,0,3,4249,4266.19,4276.81,4294,4321.81,4366.81,4439.62
4259,35,1,0,0,1,0,1,0,3,4259,4272.37,4280.63,4294,4315.63,4350.63,4407.26
4261,45,1,0,1,1,0,0,0,3,4261,4278.19,4288.81,4306,4333.81,4378.81,4451.62
4261,84,1,0,1,1,0,0,0,3,4261,4293.088,4312.912,4345,4396.912,4480.912,4616.824
4264,81,1,0,0,1,1,0,0,3,4264,4294.942,4314.058,4345,4395.058,4476.058,4607.116
4270,84,1,0,1,1,0,0,0,3,4270,4302.088,4321.912,4354,4405.912,4489.912,4625.824
4289,35,1,0,1,1,0,0,0,3,4289,4302.37,4310.63,4324,4345.63,4380.63,4437.26
4297,88,1,0,1,1,0,0,0,3,4297,4330.616,4351.384,4385,4439.384,4527.384,4669.768
4300,54,1,0,0,1,1,0,0,3,4300,4320.628,4333.372,4354,4387.372,4441.372,4528.744
4305,54,1,0,1,1,0,0,0,3,4305,4325.628,4338.372,4359,4392.372,4446.372,4533.744
