Time (EET),Open,High,Low,Close,Volume 
2025.02.18 20:00:00,1.26002,1.26033,1.25926,1.2601,1365.02
2025.02.18 21:00:00,1.26008,1.26059,1.25949,1.25976,914.07
2025.02.18 22:00:00,1.25974,1.26076,1.25937,1.26063,937.23
2025.02.18 23:00:00,1.26062,1.26144,1.26036,1.26115,2638.34
2025.02.19 00:00:00,1.26098,1.26398,1.26077,1.26324,2145.95
2025.02.19 01:00:00,1.2633,1.26332,1.2622,1.26243,2187.91
2025.02.19 02:00:00,1.26242,1.26275,1.26162,1.26167,2231.5
2025.02.19 03:00:00,1.2617,1.262,1.26068,1.26131,2755.99
2025.02.19 04:00:00,1.2613,1.26177,1.26093,1.26157,4401.06
2025.02.19 05:00:00,1.26158,1.26163,1.2608,1.26154,2996.05
2025.02.19 06:00:00,1.26155,1.26165,1.261,1.26161,1249.51
2025.02.19 07:00:00,1.26159,1.26243,1.26133,1.26241,777.69
2025.02.19 08:00:00,1.26235,1.26278,1.26152,1.26152,2907.27
2025.02.19 09:00:00,1.26154,1.26359,1.26109,1.26178,2497.84
2025.02.19 10:00:00,1.2618,1.26293,1.26078,1.26126,2917.71
2025.02.19 11:00:00,1.26123,1.26224,1.26033,1.26044,2360.71
2025.02.19 12:00:00,1.26046,1.26056,1.25839,1.25918,2107.52
2025.02.19 13:00:00,1.25921,1.25963,1.25749,1.25839,3942.69
2025.02.19 14:00:00,1.25838,1.25907,1.25773,1.25859,4537.49
2025.02.19 15:00:00,1.2586,1.25966,1.25843,1.25909,7641.73
2025.02.19 16:00:00,1.25909,1.2594,1.25811,1.25922,9862.62
2025.02.19 17:00:00,1.25922,1.26063,1.25857,1.25892,12794.85
2025.02.19 18:00:00,1.25891,1.25898,1.25691,1.2571,6930.85
2025.02.19 19:00:00,1.2571,1.25748,1.25631,1.25724,2879.37
2025.02.19 20:00:00,1.25726,1.25788,1.25661,1.25743,2842.58
2025.02.19 21:00:00,1.2574,1.25901,1.25717,1.25838,4910.2
2025.02.19 22:00:00,1.25837,1.25877,1.25804,1.25875,4101.49
2025.02.19 23:00:00,1.25874,1.25876,1.25839,1.25846,1476.51
2025.02.20 00:00:00,1.25845,1.25871,1.25773,1.25805,615.28
2025.02.20 01:00:00,1.25803,1.25855,1.25785,1.2583,709.08
2025.02.20 02:00:00,1.25829,1.25928,1.25808,1.25917,4662.84
2025.02.20 03:00:00,1.25919,1.25939,1.258,1.25829,3795.28
2025.02.20 04:00:00,1.2583,1.25947,1.25804,1.25936,6721.34
2025.02.20 05:00:00,1.25938,1.25945,1.25875,1.2592,8440.32
2025.02.20 06:00:00,1.2592,1.25944,1.25886,1.25938,2925.57
2025.02.20 07:00:00,1.2594,1.25991,1.25916,1.25934,4872.27
2025.02.20 08:00:00,1.25936,1.26017,1.25895,1.25898,6594.48
2025.02.20 09:00:00,1.25901,1.2602,1.25888,1.25949,6975.55
2025.02.20 10:00:00,1.25949,1.26155,1.25947,1.26081,5808.84
2025.02.20 11:00:00,1.2608,1.26154,1.26026,1.26137,5191.73
2025.02.20 12:00:00,1.26138,1.26194,1.26095,1.26164,4103.4
2025.02.20 13:00:00,1.26167,1.26167,1.25999,1.26086,4813.42
2025.02.20 14:00:00,1.26087,1.26175,1.25969,1.25991,5193.18
2025.02.20 15:00:00,1.2599,1.26227,1.25981,1.26128,5331.94
2025.02.20 16:00:00,1.26128,1.26241,1.26067,1.26132,8595.58
2025.02.20 17:00:00,1.26131,1.26432,1.26051,1.26402,9555.39
2025.02.20 18:00:00,1.264,1.26487,1.26315,1.26415,6346.07
2025.02.20 19:00:00,1.26416,1.26599,1.26367,1.26519,5640.62
2025.02.20 20:00:00,1.26519,1.2663,1.26485,1.2661,5468.19
2025.02.20 21:00:00,1.2661,1.26704,1.2653,1.26695,2775
2025.02.20 22:00:00,1.26692,1.26708,1.26637,1.26699,3045.58
2025.02.20 23:00:00,1.26699,1.26709,1.26667,1.26671,1444.92
2025.02.21 00:00:00,1.26659,1.26674,1.26587,1.2665,691.69
2025.02.21 01:00:00,1.26646,1.26738,1.26629,1.26687,2266.54
2025.02.21 02:00:00,1.26691,1.26696,1.26578,1.26588,3191.79
2025.02.21 03:00:00,1.26588,1.26623,1.26535,1.26556,4147.33
2025.02.21 04:00:00,1.26557,1.26741,1.26552,1.26728,9483.09
2025.02.21 05:00:00,1.26729,1.26733,1.26667,1.26696,4968.21
2025.02.21 06:00:00,1.26698,1.26702,1.26631,1.26642,3788.49
2025.02.21 07:00:00,1.2664,1.26649,1.26564,1.26596,6471.51
2025.02.21 08:00:00,1.26595,1.26645,1.26564,1.26595,6838.2
2025.02.21 09:00:00,1.26606,1.26784,1.26606,1.26692,4802.25
2025.02.21 10:00:00,1.2669,1.26706,1.26492,1.26589,6152.99
2025.02.21 11:00:00,1.26588,1.2663,1.26419,1.26498,3416.61
2025.02.21 12:00:00,1.26498,1.2656,1.26441,1.26464,3427.33
2025.02.21 13:00:00,1.26464,1.26549,1.26432,1.26447,2595.54
2025.02.21 14:00:00,1.2645,1.26473,1.26365,1.2639,3409.62
2025.02.21 15:00:00,1.26391,1.26515,1.26387,1.26453,5841.01
2025.02.21 16:00:00,1.26454,1.26671,1.26392,1.26558,10831
2025.02.21 17:00:00,1.26547,1.26596,1.26297,1.26379,9930.52
2025.02.21 18:00:00,1.26379,1.2648,1.26356,1.2644,8221.53
2025.02.21 19:00:00,1.26443,1.26494,1.26372,1.26445,5741.91
2025.02.21 20:00:00,1.26444,1.26449,1.26246,1.26343,7453
