Time (UTC),Open,High,Low,Close,Volume 
2025.03.24 16:00:00,0.88417,0.88417,0.88325,0.88336,3974
2025.03.24 17:00:00,0.88336,0.88384,0.8831,0.88357,2508.44
2025.03.24 18:00:00,0.88358,0.88373,0.88284,0.88322,2521.59
2025.03.24 19:00:00,0.88322,0.88339,0.88302,0.88303,1176.71
2025.03.24 20:00:00,0.88305,0.88308,0.88258,0.8827,1982.04
2025.03.24 21:00:00,0.8827,0.88328,0.88263,0.88277,301.14
2025.03.24 22:00:00,0.88278,0.88309,0.88258,0.88267,849.61
2025.03.24 23:00:00,0.88266,0.88294,0.88254,0.88273,893.76
2025.03.25 00:00:00,0.88274,0.88324,0.88274,0.88298,1500.48
2025.03.25 01:00:00,0.88299,0.88306,0.88264,0.88294,1254.36
2025.03.25 02:00:00,0.88295,0.88344,0.88284,0.88333,813.75
2025.03.25 03:00:00,0.88331,0.88332,0.88295,0.88296,733.26
2025.03.25 04:00:00,0.88296,0.88323,0.88263,0.88277,916.74
2025.03.25 05:00:00,0.88278,0.88298,0.8826,0.88272,1137.09
2025.03.25 06:00:00,0.88273,0.88357,0.88272,0.88355,1170.4
2025.03.25 07:00:00,0.88356,0.88483,0.88342,0.88465,2929.68
2025.03.25 08:00:00,0.88465,0.88469,0.88336,0.88398,3978.71
2025.03.25 09:00:00,0.88399,0.88421,0.88347,0.8836,3761.2
2025.03.25 10:00:00,0.8836,0.88364,0.88197,0.88204,4512.46
2025.03.25 11:00:00,0.88205,0.88247,0.88142,0.88207,3609.97
2025.03.25 12:00:00,0.88207,0.88209,0.88048,0.88093,4680.82
2025.03.25 13:00:00,0.88094,0.88118,0.87999,0.88069,6033.97
2025.03.25 14:00:00,0.88068,0.88104,0.88032,0.88099,6075.05
2025.03.25 15:00:00,0.88099,0.88208,0.88069,0.88191,6109.71
2025.03.25 16:00:00,0.88191,0.88212,0.88131,0.88148,3958.54
2025.03.25 17:00:00,0.88149,0.8815,0.88104,0.88134,1709.8
2025.03.25 18:00:00,0.88133,0.88249,0.88133,0.88244,1366.2
2025.03.25 19:00:00,0.88244,0.88274,0.88223,0.88232,1507.71
2025.03.25 20:00:00,0.88233,0.88268,0.88218,0.88218,1101.84
2025.03.25 21:00:00,0.88218,0.8824,0.88216,0.8824,144.07
2025.03.25 22:00:00,0.88243,0.88275,0.88219,0.88261,1580.11
2025.03.25 23:00:00,0.88261,0.88276,0.88257,0.8826,485.28
2025.03.26 00:00:00,0.88259,0.88322,0.8825,0.88315,1344.53
2025.03.26 01:00:00,0.88314,0.88339,0.88249,0.88262,1606.95
2025.03.26 02:00:00,0.8826,0.88311,0.88252,0.88302,773.38
2025.03.26 03:00:00,0.88299,0.88365,0.88298,0.88343,1290.13
2025.03.26 04:00:00,0.88342,0.8839,0.88338,0.88373,1032.34
2025.03.26 05:00:00,0.88375,0.88408,0.88342,0.88355,1420.31
2025.03.26 06:00:00,0.88356,0.88413,0.88343,0.88379,1651.67
2025.03.26 07:00:00,0.88381,0.88401,0.88332,0.88359,3586.39
2025.03.26 08:00:00,0.88357,0.88385,0.88313,0.88342,4797.41
2025.03.26 09:00:00,0.88343,0.88395,0.88312,0.8836,3235.71
2025.03.26 10:00:00,0.8836,0.88391,0.88298,0.88363,3176.67
2025.03.26 11:00:00,0.88363,0.88396,0.88286,0.88393,3272.72
2025.03.26 12:00:00,0.88392,0.88428,0.8831,0.88396,6822.71
2025.03.26 13:00:00,0.88395,0.88467,0.8835,0.88401,6525.28
2025.03.26 14:00:00,0.88401,0.88431,0.88313,0.88344,6127.22
2025.03.26 15:00:00,0.88345,0.88428,0.88335,0.88384,4923.56
2025.03.26 16:00:00,0.88383,0.88384,0.88306,0.88357,3683.64
2025.03.26 17:00:00,0.88356,0.88502,0.8835,0.8846,4433.97
2025.03.26 18:00:00,0.8846,0.88489,0.88428,0.8846,2752.83
2025.03.26 19:00:00,0.8846,0.88485,0.88441,0.88449,1802.94
2025.03.26 20:00:00,0.88448,0.88449,0.88333,0.88338,1875.73
2025.03.26 21:00:00,0.88333,0.88446,0.88218,0.88424,612.88
2025.03.26 22:00:00,0.88433,0.88485,0.88383,0.88385,2444
2025.03.26 23:00:00,0.88386,0.88425,0.88376,0.88422,1386.7
2025.03.27 00:00:00,0.88421,0.88422,0.88331,0.88345,1771.74
2025.03.27 01:00:00,0.88344,0.88344,0.88292,0.88313,1691.82
2025.03.27 02:00:00,0.88313,0.88315,0.88237,0.88257,1752.37
2025.03.27 03:00:00,0.88257,0.88264,0.88232,0.88248,1309.95
2025.03.27 04:00:00,0.88248,0.88254,0.88195,0.88247,1338.87
2025.03.27 05:00:00,0.88247,0.88315,0.88244,0.88298,1375.6
